source_id,source_type,source_path_or_url,audit_status,current_title,meta_description,chapter,content_kind,reuse_action,duplicate_group,split_recommendation,recommended_lesson_title,recommended_featured_image,tags,search_keywords,related_lessons,notes
https-www-childactor101-com-101-blog-unlocking-confidence-on-camera-using-uta-hagens-nine-questions-for-child-actor-audition-success,blog_article,https://www.childactor101.com/101-blog/unlocking-confidence-on-camera-using-uta-hagens-nine-questions-for-child-actor-audition-success,audited_from_live_site,Unlocking Confidence On Camera Using Uta Hagens Nine Questions For Child Actor Audition Success,Existing Child Actor 101 source content that fits the Auditions chapter and should be reviewed for classroom reuse around the topic: Unlocking Confidence On Camera Using Uta Hagens Nine Questions For Child Actor Audition Success.,Auditions,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Unlocking Confidence On Camera Using Uta Hagens Nine Questions For Child Actor Audition Success,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/a8b5742a-979d-4f7f-ba47-0b11cff29399/9616E390-BD4C-4C9C-AB0E-959F140ABDAF.png,"auditions, unlocking, confidence, camera, using, uta, hagens, nine","Unlocking Confidence On Camera Using Uta Hagens Nine Questions For Child Actor Audition Success, Auditions, auditions, unlocking, confidence, camera, using, uta, hagens, nine","Actors Say Something Underneath Their Auditions, Allison Jones On Casting Actors Golden Advice From A Legend, Audition And Forget It Why Letting Go Is A Child Actors Superpower",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-what-casting-directors-look-for-in-the-first-20-seconds-of-an-audition,blog_article,https://www.childactor101.com/101-blog/what-casting-directors-look-for-in-the-first-20-seconds-of-an-audition,audited_from_live_site,What Casting Directors Look For In The First 20 Seconds Of An Audition,Existing Child Actor 101 source content that fits the Auditions chapter and should be reviewed for classroom reuse around the topic: What Casting Directors Look For In The First 20 Seconds Of An Audition.,Auditions,lesson_candidate,import_as_is_or_lightly_update,self-tape-first-impression,Keep one canonical lesson and merge overlapping material from duplicate sources.,What Casting Directors Look For In The First 20 Seconds Of An Audition,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/f643af3c-15cd-43e9-807c-dd1ef4b77b51/ruddycsa.jpeg,"auditions, casting, directors, look, first, seconds, audition","What Casting Directors Look For In The First 20 Seconds Of An Audition, Auditions, auditions, casting, directors, look, first, seconds, audition","The Secret To Audition Scenes Why The First Moment Of A Scene Matters More Than You Think, Why You Must Master The First 15 Seconds Of Your Self Tape Audition, Actors Say Something Underneath Their Auditions",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-what-makes-a-child-actors-self-tape-audition-competitive,blog_article,https://www.childactor101.com/101-blog/what-makes-a-child-actors-self-tape-audition-competitive,audited_from_live_site,What Makes A Child Actors Self Tape Audition Competitive,Existing Child Actor 101 source content that fits the Auditions chapter and should be reviewed for classroom reuse around the topic: What Makes A Child Actors Self Tape Audition Competitive.,Auditions,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,What Makes A Child Actors Self Tape Audition Competitive,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/c9c2714c-57fb-4060-8767-134aa2adcedf/Image.png,"auditions, makes, self, tape, audition, competitive","What Makes A Child Actors Self Tape Audition Competitive, Auditions, auditions, makes, self, tape, audition, competitive","Actors Say Something Underneath Their Auditions, Allison Jones On Casting Actors Golden Advice From A Legend, Audition And Forget It Why Letting Go Is A Child Actors Superpower",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-what-should-my-child-wear-to-an-audition,blog_article,https://www.childactor101.com/101-blog/what-should-my-child-wear-to-an-audition,audited_from_live_site,What Should My Child Wear To An Audition,Existing Child Actor 101 source content that fits the Auditions chapter and should be reviewed for classroom reuse around the topic: What Should My Child Wear To An Audition.,Auditions,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,What Should My Child Wear To An Audition,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/5809b575-5721-48a4-81d9-44aad916ccbb/shutterstock_124584727.jpg,"auditions, should, wear, audition","What Should My Child Wear To An Audition, Auditions, auditions, should, wear, audition","Actors Say Something Underneath Their Auditions, Allison Jones On Casting Actors Golden Advice From A Legend, Audition And Forget It Why Letting Go Is A Child Actors Superpower",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-whats-behind-you-matters-how-self-tape-backgrounds-can-be-part-of-the-story,blog_article,https://www.childactor101.com/101-blog/whats-behind-you-matters-how-self-tape-backgrounds-can-be-part-of-the-story,audited_from_live_site,Whats Behind You Matters How Self Tape Backgrounds Can Be Part Of The Story,Existing Child Actor 101 source content that fits the Auditions chapter and should be reviewed for classroom reuse around the topic: Whats Behind You Matters How Self Tape Backgrounds Can Be Part Of The Story.,Auditions,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Whats Behind You Matters How Self Tape Backgrounds Can Be Part Of The Story,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1cf3a9a2-00cc-4dc6-b25f-13296781f318/background+set.png,"auditions, whats, behind, you, matters, self, tape, backgrounds","Whats Behind You Matters How Self Tape Backgrounds Can Be Part Of The Story, Auditions, auditions, whats, behind, you, matters, self, tape, backgrounds","Actors Say Something Underneath Their Auditions, Allison Jones On Casting Actors Golden Advice From A Legend, Audition And Forget It Why Letting Go Is A Child Actors Superpower",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-why-i-always-say-the-audition-is-the-job,blog_article,https://www.childactor101.com/101-blog/why-i-always-say-the-audition-is-the-job,audited_from_live_site,Why I Always Say The Audition Is The Job,Existing Child Actor 101 source content that fits the Auditions chapter and should be reviewed for classroom reuse around the topic: Why I Always Say The Audition Is The Job.,Auditions,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Why I Always Say The Audition Is The Job,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1635224434870-TKI6UTLLI67FFN3T5KSE/A7D6D9B8-6284-40E5-8DBF-803D81DBA2B3.png,"auditions, always, say, audition, job","Why I Always Say The Audition Is The Job, Auditions, auditions, always, say, audition, job","Actors Say Something Underneath Their Auditions, Allison Jones On Casting Actors Golden Advice From A Legend, Audition And Forget It Why Letting Go Is A Child Actors Superpower",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-why-you-must-master-the-first-15-seconds-of-your-self-tape-audition,blog_article,https://www.childactor101.com/101-blog/why-you-must-master-the-first-15-seconds-of-your-self-tape-audition,audited_from_live_site,Why You Must Master The First 15 Seconds Of Your Self Tape Audition,Existing Child Actor 101 source content that fits the Auditions chapter and should be reviewed for classroom reuse around the topic: Why You Must Master The First 15 Seconds Of Your Self Tape Audition.,Auditions,lesson_candidate,import_as_is_or_lightly_update,self-tape-first-impression,Keep one canonical lesson and merge overlapping material from duplicate sources.,Why You Must Master The First 15 Seconds Of Your Self Tape Audition,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/bcd9a284-8622-49a9-b317-8be33ecb4204/dIIbsJZyS5qPeYPltQd8YQ.png,"auditions, you, must, master, first, seconds, self, tape","Why You Must Master The First 15 Seconds Of Your Self Tape Audition, Auditions, auditions, you, must, master, first, seconds, self, tape","The Secret To Audition Scenes Why The First Moment Of A Scene Matters More Than You Think, What Casting Directors Look For In The First 20 Seconds Of An Audition, Actors Say Something Underneath Their Auditions",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-why-you-shouldnt-use-monologues-on-casting-profiles,blog_article,https://www.childactor101.com/101-blog/why-you-shouldnt-use-monologues-on-casting-profiles,audited_from_live_site,Why You Shouldnt Use Monologues On Casting Profiles,Existing Child Actor 101 source content that fits the Auditions chapter and should be reviewed for classroom reuse around the topic: Why You Shouldnt Use Monologues On Casting Profiles.,Auditions,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Why You Shouldnt Use Monologues On Casting Profiles,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1728864191581-EGKQACC7HY6NPPOGOPAB/unsplash-image-vM6qH9bX8Bo.jpg,"auditions, you, shouldnt, use, monologues, casting, profiles","Why You Shouldnt Use Monologues On Casting Profiles, Auditions, auditions, you, shouldnt, use, monologues, casting, profiles","Actors Say Something Underneath Their Auditions, Allison Jones On Casting Actors Golden Advice From A Legend, Audition And Forget It Why Letting Go Is A Child Actors Superpower",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-101-things-every-acting-student-needs-before-leaving-home,blog_article,https://www.childactor101.com/101-blog/101-things-every-acting-student-needs-before-leaving-home,audited_from_live_site,101 Things Every Acting Student Needs Before Leaving Home,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: 101 Things Every Acting Student Needs Before Leaving Home.,Career Growth,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,101 Things Every Acting Student Needs Before Leaving Home,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/c22a5841-f36f-42bd-b0d4-5bfe59569fa1/college.png,"career growth, 101, things, every, acting, student, needs, before","101 Things Every Acting Student Needs Before Leaving Home, Career Growth, career growth, 101, things, every, acting, student, needs, before","101 Tips Book, 2xccz4x1dpno6ksnhljlshfemuv6v9, 9 Steps",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-101-tips-book,blog_article,https://www.childactor101.com/101-blog/101-tips-book,audited_from_live_site,101 Tips Book,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: 101 Tips Book.,Career Growth,lesson_candidate,update_or_extract_supporting_lessons,,Keep as one lesson unless review reveals multiple distinct parent questions.,101 Tips Book,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1634751946600-951OP1FOXXXR2TJA6IC5/Copy+of+Untitled+%288+x+10+in%29.jpg,"career growth, 101, tips, book","101 Tips Book, Career Growth, career growth, 101, tips, book","101 Things Every Acting Student Needs Before Leaving Home, 2xccz4x1dpno6ksnhljlshfemuv6v9, 9 Steps",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-2xccz4x1dpno6ksnhljlshfemuv6v9,blog_article,https://www.childactor101.com/101-blog/2xccz4x1dpno6ksnhljlshfemuv6v9,audited_from_live_site,2xccz4x1dpno6ksnhljlshfemuv6v9,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: 2xccz4x1dpno6ksnhljlshfemuv6v9.,Career Growth,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,2xccz4x1dpno6ksnhljlshfemuv6v9,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/b8808e06-bb24-4fba-8956-d89558ea7f62/9B53C444-9B93-4A70-98FF-AC3FB94B4D30.png,"career growth, 2xccz4x1dpno6ksnhljlshfemuv6v9","2xccz4x1dpno6ksnhljlshfemuv6v9, Career Growth, career growth","101 Things Every Acting Student Needs Before Leaving Home, 101 Tips Book, 9 Steps",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-9steps,blog_article,https://www.childactor101.com/101-blog/9steps,audited_from_live_site,9 Steps,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: 9 Steps.,Career Growth,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,9 Steps,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/16768502-4582-4a32-b400-49520f4353d0/1050DD74-D821-45E3-9A91-76ADB8631265.jpeg,"career growth, steps","9 Steps, Career Growth, career growth, steps","101 Things Every Acting Student Needs Before Leaving Home, 101 Tips Book, 2xccz4x1dpno6ksnhljlshfemuv6v9",Imported from the live Squarespace blog.
